,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
23980,1.10999e+18,https://www.airbnb.com/rooms/1109994187420604550,20250300000000.0,15/03/25,city scrape,Charming house Piazza di Spagna,"This charming and bright apartment is located in the prestigious Via del Babuino, 1 min. walking from the Spanish Steps.<br /><br />The apartment (105 sq. meters) is on the 2nd floor without elevator<br /><br />•⁠⁠Wide entrance with spacious wardrobes <br />•⁠⁠Large kitchen with all cooking amenities and dishwasher<br />•⁠⁠Very spacious living room with view on Via del Babuino and Spanish Steps including a sofa-bed that becomes a kingsize bed<br />•⁠⁠2 Marble Bathrooms (1 with shower 1 with tub)<br />•⁠⁠Quiet bedroom with kingsize bed",,https://a0.muscache.com/pictures/miso/Hosting-1109994187420604550/original/e6531ff9-65a7-4b21-a53e-ad120b5b4c02.jpeg,260371957,https://www.airbnb.com/users/show/260371957,Manuela,2019-07-05,"Rome, Italy",,within a day,100%,92%,t,https://a0.muscache.com/im/pictures/user/01b963ae-1a7a-4516-b695-244d24c20328.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/01b963ae-1a7a-4516-b695-244d24c20328.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,I Centro Storico,,41.9068058,12.4808207,Entire rental unit,Entire home/apt,4,2.0,2 baths,1.0,2.0,"[""Air conditioning"", ""Hair dryer"", ""Bathtub"", ""Oven"", ""Kitchen"", ""Coffee maker"", ""Heating"", ""Clothing storage"", ""Hot water kettle"", ""Hangers"", ""Microwave"", ""Hot water"", ""TV"", ""Fire extinguisher"", ""Iron"", ""Hot tub"", ""Host greets you"", ""Bed linens"", ""Dishwasher"", ""Wine glasses"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Stove"", ""Body soap"", ""Bidet"", ""Freezer"", ""Wifi"", ""Refrigerator"", ""Cooking basics"", ""Washer""]",$234.00,2,28,2.0,2.0,28.0,28.0,2.0,28.0,,t,25,44,71,161,15/03/25,31,31,0,161,31,186,43524.0,16/03/24,23/12/24,4.97,4.97,4.9,4.97,4.97,4.94,4.97,IT058091C2YDGB7JB9,f,1,1,0,0,2.55
23993,1.11004e+18,https://www.airbnb.com/rooms/1110044147964702919,20250300000000.0,07/03/25,city scrape,Gregory 7House Vaticano,"Gregory 7House located in Via Gregorio VII 108, just 5 minutes walk from the Vatican.<br /> A spacious living room with a comfortable sofa bed, a bedroom with a cozy double bed, and a fully equipped kitchen. We host up to 4 people, ideal for families, groups of friends or couples looking for a cozy retreat. <br />We are happy to offer you a thoughtful environment in every detail, providing all the necessary comforts for a pleasant and unforgettable stay in the Eternal City.",,https://a0.muscache.com/pictures/miso/Hosting-1110044147964702919/original/4d3bc604-01c1-4169-9175-e8af2a533fa0.jpeg,87217169,https://www.airbnb.com/users/show/87217169,Laura,2016-01-08,"Rome, Italy",,within a day,100%,73%,f,https://a0.muscache.com/im/pictures/user/User-87217169/original/88baf155-5ff8-4a12-9cd4-76b3a834338a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-87217169/original/88baf155-5ff8-4a12-9cd4-76b3a834338a.jpeg?aki_policy=profile_x_medium,,2.0,3.0,"['email', 'phone']",t,t,,XIII Aurelia,,41.89501023,12.44670328,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""TV"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Fire extinguisher"", ""Wifi"", ""Host greets you"", ""Air conditioning"", ""Washer"", ""Kitchen"", ""First aid kit""]",$183.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,,t,29,59,89,299,07/03/25,0,0,0,299,0,0,0.0,,,,,,,,,,,f,2,1,1,0,
23999,1.1101e+18,https://www.airbnb.com/rooms/1110101913240438616,20250300000000.0,05/03/25,city scrape,camera 2,Quite a quiet place.,,https://a0.muscache.com/pictures/hosting/Hosting-1110101913240438616/original/7e542e40-72ec-4f3f-8691-d51011b87b76.jpeg,516177722,https://www.airbnb.com/users/show/516177722,Olga,2023-05-23,,,within a day,89%,79%,t,https://a0.muscache.com/im/pictures/user/388553c6-0437-4f2e-9181-a6db030754c3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/388553c6-0437-4f2e-9181-a6db030754c3.jpg?aki_policy=profile_x_medium,,5.0,5.0,"['email', 'phone']",t,t,,VII San Giovanni/Cinecittà,,41.81426,12.60798,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Lock on bedroom door"", ""Bidet"", ""Self check-in"", ""Private entrance"", ""Refrigerator"", ""Shampoo"", ""Wifi"", ""Private patio or balcony"", ""BBQ grill"", ""Long term stays allowed"", ""Building staff"", ""Luggage dropoff allowed"", ""Washer \u2013\u00a0In building"", ""Shower gel"", ""Hot water"", ""Microwave"", ""Hair dryer""]",$50.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,,t,29,59,89,269,05/03/25,1,1,0,269,1,62,3100.0,08/06/24,08/06/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,5,2,3,0,0.11
24086,1.11434e+18,https://www.airbnb.com/rooms/1114340844339713330,20250300000000.0,12/03/25,city scrape,квартира в тихом районе,Relax and forget about the worries in the quiet oasis.,,https://a0.muscache.com/pictures/hosting/Hosting-1114340844339713330/original/3d471477-4813-4830-9c39-71019a06a591.jpeg,516177722,https://www.airbnb.com/users/show/516177722,Olga,2023-05-23,,,within a day,89%,79%,t,https://a0.muscache.com/im/pictures/user/388553c6-0437-4f2e-9181-a6db030754c3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/388553c6-0437-4f2e-9181-a6db030754c3.jpg?aki_policy=profile_x_medium,,5.0,5.0,"['email', 'phone']",t,t,,VII San Giovanni/Cinecittà,,41.81428,12.6074,Entire vacation home,Entire home/apt,8,2.0,2 baths,3.0,6.0,"[""Hangers"", ""Wifi"", ""Essentials"", ""BBQ grill"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Clothing storage"", ""Washer"", ""Bed linens"", ""Room-darkening shades"", ""Kitchen"", ""Hot water"", ""Hair dryer""]",$70.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,,t,0,0,0,0,12/03/25,0,0,0,0,0,0,0.0,,,,,,,,,,,f,5,2,3,0,
24115,1.11501e+18,https://www.airbnb.com/rooms/1115008865246492366,20250300000000.0,06/03/25,city scrape,Affittacamere A Casa Mia,"Welcome to our guest house, located just 300 meters from Tiburtina Station, one of the main railway and public transport hubs, guarantees quick and direct connections with the entire city, Fiumicino airport and many other national and international destinations. Each room is equipped with:<br /><br />	•      Linens <br />	• Dedicated	bathroom with shower, towels <br />	•	A/C & heat<br />	•	Free Wi-Fi<br />	• 	Flat-screen TV<br />	•	coffee table and wardrobe",,https://a0.muscache.com/pictures/miso/Hosting-1115008865246492366/original/57d9b049-b386-4f81-8ccf-e683437d3506.jpeg,249589887,https://www.airbnb.com/users/show/249589887,A Casa Mia,2019-03-18,,,within a day,100%,80%,f,https://a0.muscache.com/im/pictures/user/1f78dfc4-758d-41dd-9032-309136be4f69.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1f78dfc4-758d-41dd-9032-309136be4f69.jpg?aki_policy=profile_x_medium,,2.0,2.0,"['email', 'phone']",t,t,,II Parioli/Nomentano,,41.91362,12.52742,Private room in bed and breakfast,Private room,1,1.0,1 private bath,1.0,1.0,"[""TV"", ""Fire extinguisher"", ""Wifi"", ""Air conditioning"", ""First aid kit""]",$65.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,27,53,83,357,06/03/25,17,17,2,293,12,102,6630.0,05/09/24,24/02/25,4.53,4.53,4.82,4.18,4.41,4.71,4.18,IT058091B4RBERFWT7,f,2,0,2,0,2.79
24171,1.11232e+18,https://www.airbnb.com/rooms/1112323944223433837,20250300000000.0,05/03/25,city scrape,Camera matrimoniale con bagno,Double bedroom with private bathroom overlooking the terrace. Room located inside a quiet apartment located on the 4th floor with elevator in a luxurious context in the Parioli district. Well connected by car to get to the city center. A stone's throw from restaurants and cinemas.<br />A dog and a kitten also live inside the apartment. And the owner lives there too.,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExMjMyMzk0NDIyMzQzMzgzNw%3D%3D/original/a204f623-327c-49fe-8ee6-307176a48a51.jpeg,567059576,https://www.airbnb.com/users/show/567059576,Valentina,2024-03-14,"Rome, Italy",,within a day,100%,88%,f,https://a0.muscache.com/im/pictures/user/365ebb6b-a84e-457e-93bf-ac40f109c196.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/365ebb6b-a84e-457e-93bf-ac40f109c196.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,II Parioli/Nomentano,,41.92877563,12.48747749,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Dedicated workspace"", ""Wifi"", ""Paid parking on premises"", ""Washer"", ""Lock on bedroom door"", ""Kitchen""]",$100.00,1,4,1.0,1.0,4.0,4.0,1.0,4.0,,t,0,3,29,303,05/03/25,8,8,0,240,8,48,4800.0,28/04/24,16/07/24,4.88,5.0,5.0,5.0,5.0,4.88,4.88,IT058091C2Y2TXJVHL,f,1,0,1,0,0.77
24187,1.11591e+18,https://www.airbnb.com/rooms/1115911390811666640,20250300000000.0,06/03/25,city scrape,HomeCittà,"quiet and bright apartment just steps from metro A.<br />well connected and available with all the comforts to best live the Roman experience<br />a few steps from the Cinecittà metro: in 15 'you are in the center in 20' to Termini station<br />The apartment is a 5-minute walk from the film studios of Cinecittà and the park of the Aqueduct, set of many cult scenes of Italian cinema as well as a magnificent historical-archaeological-natural site.<br />free indoor parking available upon request",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExNTkxMTM5MDgxMTY2NjY0MA%3D%3D/original/66ef8383-7fe8-4b6d-ad98-fab63078bf63.jpeg,440343606,https://www.airbnb.com/users/show/440343606,Simone,2022-01-13,"Rome, Italy",,within a day,100%,92%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1.0,1.0,"['email', 'phone']",f,t,,VII San Giovanni/Cinecittà,,41.84968,12.58062,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Dedicated workspace"", ""Bidet"", ""Iron"", ""Toaster"", ""Refrigerator"", ""Mosquito net"", ""Coffee"", ""Dining table"", ""Kitchen"", ""Single oven"", ""Wifi"", ""Free street parking"", ""Host greets you"", ""Clothing storage: closet, wardrobe, and dresser"", ""Stove"", ""Outdoor playground"", ""Cleaning products"", ""Baby safety gates"", ""Drying rack for clothing"", ""Hot water"", ""Body soap"", ""Carbon monoxide alarm"", ""Single level home"", ""Wine glasses"", ""Dishes and silverware"", ""Air conditioning"", ""Window guards"", ""Hair dryer"", ""Baking sheet"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Books and reading material"", ""Free parking on premises"", ""Coffee maker: pour-over coffee"", ""42 inch HDTV with Amazon Prime Video, Disney+, Netflix, premium cable""]",$110.00,2,29,2.0,2.0,29.0,29.0,2.0,29.0,,t,29,59,89,179,06/03/25,16,16,0,179,15,96,10560.0,12/05/24,02/01/25,4.88,4.88,4.75,4.88,4.94,4.81,4.94,IT058091C26EWBD4TA,f,1,1,0,0,1.61
24311,1.11781e+18,https://www.airbnb.com/rooms/1117809640217189291,20250300000000.0,06/03/25,city scrape,Tor Pigna mon amour,"50 sqm solution, located on the fifth floor in the building without an elevator.<br />It is located in the Tor Pignattara neighborhood - multicultural and lively - near the Pigneto neighborhood. The living solution consists of bathroom, kitchen, bedroom with double bed and living room with double sofa bed. There is also a small balcony.<br />The stairs and common parts of the building are historic and pending restoration; the apartment is restored and modern.","The neighborhood of Tor Pignattara - multicultural and popular - is a lively residential area, near the Pigneto neighborhood. <br />Below the house there are many amenities such as bars and restaurants. <br />The building is well connected thanks to the Termini - Centocelle tram (so-called yellow train), and bus lines that connect to Tiburtina (metro B) and Arco di Travertino (metro A). Metro C can be reached on foot in a few minutes.<br />Termini station is 5 km away, Tiburtina 4 km, the Colosseum is 5 km away.",https://a0.muscache.com/pictures/miso/Hosting-1117809640217189291/original/a0d1c822-e3ac-437d-8c33-ec198f353f03.jpeg,76543132,https://www.airbnb.com/users/show/76543132,Matteo,2016-08-06,,,within a day,100%,73%,f,https://a0.muscache.com/im/pictures/user/d02e5eb7-faaf-4835-8e43-65429d12f315.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d02e5eb7-faaf-4835-8e43-65429d12f315.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,"Rome, Lazio, Italy",V Prenestino/Centocelle,,41.8800294,12.54309113,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Dedicated workspace"", ""Toaster"", ""Refrigerator"", ""Coffee"", ""Clothing storage: dresser"", ""Washer"", ""Single oven"", ""TV"", ""Other gas stove"", ""Wifi"", ""Host greets you"", ""Pets allowed"", ""Hot water"", ""Body soap"", ""Heating"", ""City skyline view"", ""Wine glasses"", ""Dishes and silverware"", ""Air conditioning"", ""Bed linens"", ""Shower gel"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Books and reading material"", ""Room-darkening shades"", ""Kitchen""]",$57.00,3,60,3.0,3.0,60.0,60.0,3.0,60.0,,t,4,11,17,53,06/03/25,4,4,0,53,4,24,1368.0,27/04/24,23/10/24,4.5,4.75,4.5,4.25,4.5,3.0,4.5,IT058091C2N966HAYT,f,1,1,0,0,0.38
24325,1.12011e+18,https://www.airbnb.com/rooms/1120113934675887442,20250300000000.0,06/03/25,city scrape,"Metro A - 5 min, Bus - 3 min, Private parking,WiFi","Charming and elegant apartment, equipped with all comforts and tastefully furnished, is located a few minutes (6 min) from Metro A - Battistini. <br /><br />The area is full of restaurants, shops, pharmacies, tobacconists and supermarkets.<br /><br />It is located just 6 min walk from the metro Battistini, with which you can quickly reach all the beauty of the Eternal City as:<br /><br />the Sistine Chapel, the Vatican Museums, the Vatican Gardens, the Spanish Steps, the Trevi Fountain and the Colosseum.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEyMDExMzkzNDY3NTg4NzQ0Mg%3D%3D/original/584557c6-6644-4a7b-9221-65b2a816fe54.png,568848393,https://www.airbnb.com/users/show/568848393,Anna,2024-03-25,,,within a day,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-568848393/original/43dbeb9c-05ee-4d2c-a904-396c635c21eb.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-568848393/original/43dbeb9c-05ee-4d2c-a904-396c635c21eb.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,XIV Monte Mario,,41.90505,12.40928,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Bidet"", ""Iron"", ""Fire extinguisher"", ""Hangers"", ""Mosquito net"", ""Refrigerator"", ""Coffee"", ""Dining table"", ""Kitchen"", ""Single oven"", ""Self check-in"", ""Microwave"", ""TV"", ""Wifi"", ""Free street parking"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Hot water"", ""Body soap"", ""Gas stove"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Elevator"", ""Keypad"", ""Air conditioning"", ""First aid kit"", ""Bed linens"", ""Shower gel"", ""Conditioner"", ""Hair dryer"", ""Heating - split type ductless system"", ""Baking sheet"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Books and reading material"", ""Extra pillows and blankets"", ""Bathtub"", ""Free parking on premises"", ""Patio or balcony"", ""Coffee maker: pour-over coffee"", ""Room-darkening shades"", ""Clothing storage: closet, wardrobe, and dresser""]",$118.00,2,28,1.0,3.0,28.0,28.0,1.1,28.0,,t,26,26,26,26,06/03/25,7,7,1,26,6,42,4956.0,24/04/24,06/02/25,4.57,4.86,4.71,4.86,5.0,4.71,4.43,IT058091C2IATJYQZ9,t,1,1,0,0,0.66
24336,1.12016e+18,https://www.airbnb.com/rooms/1120158843600715639,20250300000000.0,06/03/25,city scrape,Cornelia Home Clas,"Bright two-bedroom apartment with a large living room with a sofa bed. One step (150mt, 2 min walk) from the Metro A Cornelia stop. Ideal for families and short stays to take advantage of its proximity to the center and the Vatican.<br /><br />Luminous 2-Bedroom apartment with spacious living room (sofa-bed available). Close to Metro A Cornelia Station (150m, 2min walk). Suited to families and short stays. Make the most out of its closeness to the center and the Vatican!",,https://a0.muscache.com/pictures/miso/Hosting-1120158843600715639/original/878caf7a-7ca6-4037-8157-6a9954ce93b1.jpeg,422650416,https://www.airbnb.com/users/show/422650416,Luca,2021-12-09,,,within a day,100%,82%,f,https://a0.muscache.com/im/pictures/user/e28b4d98-ccbf-47dc-a727-50ae5dc50af5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e28b4d98-ccbf-47dc-a727-50ae5dc50af5.jpg?aki_policy=profile_x_medium,,1.0,2.0,['phone'],t,f,,XIII Aurelia,,41.90371,12.42633,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""TV"", ""Dedicated workspace"", ""Refrigerator"", ""Wifi"", ""Paid parking on premises"", ""Extra pillows and blankets"", ""Air conditioning"", ""Heating"", ""Dishwasher"", ""Washer"", ""Bed linens"", ""Kitchen"", ""Hot water"", ""Microwave"", ""Standalone high chair - always at the listing""]",$104.00,2,21,2.0,2.0,21.0,21.0,2.0,21.0,,t,25,26,46,46,06/03/25,24,24,0,46,24,144,14976.0,04/06/24,02/11/24,4.92,4.92,4.79,4.96,4.88,4.5,4.92,"I applied for a CIN, but haven’t received it yet",f,1,1,0,0,2.61
24353,1.12026e+18,https://www.airbnb.com/rooms/1120257890531041759,20250300000000.0,08/03/25,city scrape,Old Rome deluxe Campo Fiori Ghetto 4 BR 3 BA patio,"We call it ""ROME TURTLES NEST APARTMENT"", as tribute to the famous Turtle Fountain facing it. It is endowed with a *private* panoramic terrace/roof garden, with beautiful views of Rome sights and domes, and also an additional ""sky kitchen"", to prepare meals directly on site.  It is a finest 4 bedroom 3 bathroom apartment with sitting-dining room. <br />It's in the same elegant historical Costaguti palace facing the famous fountain (Fontana delle Tartarughe). Finest fittings and equipment. Elevator.",,https://a0.muscache.com/pictures/miso/Hosting-1120257890531041759/original/66342619-1cd0-4453-96c5-04ae9b69cb99.jpeg,11798291,https://www.airbnb.com/users/show/11798291,Rome,2014-01-30,"Rome, Italy","Following a family tradition of hospitality, we have been pioneers in this field, hosting visitors with passion and dedication. Our commitment is to make guests enjoy pristine properties and an excellent service. Our mission is to make you experience Rome in full, whether taking the most of it during short tourist stays, or experiencing it in-depth as Romans do if you are a traveler or connoisseur. Our reward is to make countries and people come together, which is the noble goal of travel and tourism. ",within a day,100%,8%,f,https://a0.muscache.com/im/users/11798291/profile_pic/1391176758/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/11798291/profile_pic/1391176758/original.jpg?aki_policy=profile_x_medium,Sant'Angelo,2.0,2.0,"['email', 'phone']",t,t,,I Centro Storico,,41.89371,12.47739,Entire rental unit,Entire home/apt,8,3.0,3 baths,4.0,5.0,"[""Dedicated workspace"", ""Wifi"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Private hot tub - available all year, open 24 hours"", ""Exterior security cameras on property"", ""Free washer \u2013 In unit"", ""55 inch HDTV with premium cable"", ""Kitchen""]",$703.00,4,365,4.0,4.0,365.0,365.0,4.0,365.0,,t,29,59,88,265,08/03/25,1,1,0,265,1,8,5624.0,28/07/24,28/07/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,IT039007B100610331,f,2,2,0,0,0.13
24360,1.11888e+18,https://www.airbnb.com/rooms/1118882570354141353,20250300000000.0,12/03/25,city scrape,Appartamento a Roma,"Welcome to our cozy apartment in the heart of the lively Pigneto district in Rome. Perfectly connected to the city center and Termini and Tiburtina stations, with bus and metro stops just a 3-minute walk. Perfect apartment also to enjoy the typically Roman atmosphere of a neighborhood full of cafes, clubs and typical and trendy restaurants. Just a few steps from the characteristic pedestrian island, a quiet retreat for an unforgettable stay in the Eternal City!",,https://a0.muscache.com/pictures/miso/Hosting-1118882570354141353/original/87f1c252-8206-4afc-b52d-c2b84db25722.jpeg,13181658,https://www.airbnb.com/users/show/13181658,Davide,2014-03-16,"Rome, Italy",,within a day,100%,20%,f,https://a0.muscache.com/im/users/13181658/profile_pic/1430428076/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/13181658/profile_pic/1430428076/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,V Prenestino/Centocelle,,41.88981,12.52781,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Dedicated workspace"", ""Bidet"", ""Iron"", ""Portable air conditioning"", ""Refrigerator"", ""Paid parking on premises"", ""Coffee"", ""Kitchen"", ""Washer"", ""TV"", ""Other gas stove"", ""Radiant heating"", ""Wifi"", ""Host greets you"", ""Hot water kettle"", ""Dishwasher"", ""Window AC unit"", ""Hot water"", ""Wine glasses"", ""Bed linens"", ""Hair dryer"", ""Freezer"", ""Extra pillows and blankets"", ""Oven""]",$87.00,2,29,2.0,2.0,29.0,29.0,2.0,29.0,,t,22,39,55,235,12/03/25,2,2,0,235,2,12,1044.0,05/05/24,12/05/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I applied for a CIN, but haven’t received it yet",f,1,1,0,0,0.19
